id,product_id,image_url,is_primary,display_order,created_at
184,15,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_15_184_1775487096139_vao8pj9kr.jpg,true,1,2026-02-15 01:45:04.580025+00
185,15,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_15_185_1775487091561_gt55dghxz.jpg,false,2,2026-02-15 01:45:04.580025+00
186,15,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_15_186_1775487093239_92w1q7d8e.jpg,false,3,2026-02-15 01:45:04.580025+00
187,15,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_15_187_1775487095133_c12xub4zu.jpg,false,4,2026-02-15 01:45:04.580025+00
188,16,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_16_188_1775486972788_japz3ohnj.jpg,true,1,2026-02-15 01:45:05.238125+00
189,16,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_16_189_1775486970173_dkae5rcrz.jpg,false,2,2026-02-15 01:45:05.238125+00
190,16,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_16_190_1775486971537_8kh08ii7a.jpg,false,3,2026-02-15 01:45:05.238125+00
195,21,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_21_195_1775486974003_2fyf612st.jpg,true,1,2026-02-15 01:45:07.735831+00
196,22,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_22_196_1775486976988_b85hiq8h2.jpg,true,1,2026-02-15 01:45:08.32675+00
197,22,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_22_197_1775486975720_p22c1mnu2.jpg,false,2,2026-02-15 01:45:08.32675+00
198,23,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_23_198_1775486980064_qeymncw7n.jpg,true,1,2026-02-15 01:45:09.30595+00
199,23,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_23_199_1775486978531_0djfluag1.jpg,false,2,2026-02-15 01:45:09.30595+00
200,24,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_24_200_1775486982618_x8hu5qu2t.jpg,true,1,2026-02-15 01:45:09.901789+00
201,25,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_25_201_1775486984159_fza0vpp1b.jpg,true,1,2026-02-15 01:45:10.477144+00
202,26,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_26_202_1775486986032_815g6gz3r.jpg,true,1,2026-02-15 01:45:11.073456+00
203,27,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_27_203_1775486987703_zgh79h1zp.jpg,true,1,2026-02-15 01:45:11.681387+00
204,28,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_28_204_1775486989070_9ergag591.jpg,true,1,2026-02-15 01:45:12.298433+00
205,29,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_29_205_1775486990668_1c2gjew8b.jpg,true,1,2026-02-15 01:45:12.904152+00
206,30,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_30_206_1775486992186_6v5gguza5.jpg,true,1,2026-02-15 01:45:13.508097+00
207,31,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_31_207_1775486993597_v8l7e0hl2.jpg,true,1,2026-02-15 01:45:14.099647+00
208,32,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_32_208_1775486997594_bk2v1mcii.jpg,true,1,2026-02-15 01:45:14.698063+00
209,32,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_32_209_1775486994871_mg1i3ez9q.jpg,false,2,2026-02-15 01:45:14.698063+00
210,33,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_33_210_1775487002844_q2hi7v4t3.jpg,true,1,2026-02-15 01:45:15.395902+00
211,33,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_33_211_1775486999878_prtsl23z8.jpg,false,2,2026-02-15 01:45:15.395902+00
212,33,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_33_212_1775487001479_ei9j4p70a.jpg,false,3,2026-02-15 01:45:15.395902+00
213,34,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_34_213_1775487006743_u356st1mx.jpg,true,1,2026-02-15 01:45:15.961769+00
214,34,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_34_214_1775487005519_i5etrudrd.jpg,false,2,2026-02-15 01:45:15.961769+00
215,35,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_35_215_1775487051184_9vtugh9du.jpg,true,1,2026-02-15 01:45:16.552364+00
216,35,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_35_216_1775487048112_bhq70vch4.jpg,false,2,2026-02-15 01:45:16.552364+00
217,35,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_35_217_1775487049936_v0q3a4vhf.jpg,false,3,2026-02-15 01:45:16.552364+00
218,36,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_36_218_1775487101620_0s23zwf8o.jpg,true,1,2026-02-15 01:45:17.133661+00
219,36,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_36_219_1775487098703_rh21d74a9.jpg,false,2,2026-02-15 01:45:17.133661+00
220,37,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_37_220_1775487010559_jyh9x6ryx.jpg,true,1,2026-02-15 01:45:17.75953+00
221,38,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_38_221_1775487054841_e6dqm27sd.jpg,true,1,2026-02-15 01:45:18.348394+00
222,39,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_39_222_1775487103921_pzuixm59l.jpg,true,1,2026-02-15 01:45:18.936008+00
223,40,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_40_223_1775487105782_yxd8eoile.jpg,true,1,2026-02-15 01:45:19.526686+00
224,41,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_41_224_1775487107805_472ik3n6k.jpg,true,1,2026-02-15 01:45:20.112408+00
225,42,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_42_225_1775487121081_2l114kbs7.jpg,true,1,2026-02-15 01:45:20.812473+00
226,42,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_42_226_1775487110581_0bran4pzh.jpg,false,2,2026-02-15 01:45:20.812473+00
227,42,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_42_227_1775487111854_75utbg6lg.jpg,false,3,2026-02-15 01:45:20.812473+00
228,42,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_42_228_1775487113068_wkrz9nud3.jpg,false,4,2026-02-15 01:45:20.812473+00
229,42,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_42_229_1775487114564_idbchamoa.jpg,false,5,2026-02-15 01:45:20.812473+00
230,42,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_42_230_1775487116012_vlspl2mhv.jpg,false,6,2026-02-15 01:45:20.812473+00
231,42,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_42_231_1775487117344_8o96370t3.jpg,false,7,2026-02-15 01:45:20.812473+00
232,42,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_42_232_1775487119702_9qg3bihfp.jpg,false,8,2026-02-15 01:45:20.812473+00
236,95,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_95_236_1775487109150_2twx6gdwz.jpg,true,0,2026-02-16 14:51:38.122499+00
237,96,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_96_237_1775487122717_u0mqzp5hu.jpg,true,0,2026-02-16 14:58:49.231895+00
238,97,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_97_238_1775487124433_lbip4t7v3.jpg,true,0,2026-02-16 14:59:58.214586+00
239,97,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_97_239_1775487126051_l2u09fub0.jpg,false,1,2026-02-16 14:59:58.214586+00
240,98,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_98_240_1775487127775_t4wsmtggp.jpg,true,0,2026-02-16 15:01:03.36727+00
241,99,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_99_241_1775487129377_bhv75q3ky.jpg,true,0,2026-02-16 15:03:08.743267+00
242,100,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_100_242_1775487130953_vcd40fm8i.jpg,true,0,2026-02-16 15:05:21.707293+00
243,101,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_101_243_1775487132369_yh475afbq.jpg,true,0,2026-02-16 15:10:18.835704+00
244,102,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_102_244_1775487133784_nfp9zy7sa.jpg,true,0,2026-02-16 15:13:02.314713+00
245,103,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_103_245_1775487136732_t0vhwuv9g.jpg,true,0,2026-02-16 15:17:44.870772+00
246,104,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_104_246_1775487138214_pkuxbckzz.jpg,true,0,2026-02-16 15:19:07.923934+00
247,105,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_105_247_1775487139660_vx2li8ws7.jpg,true,0,2026-02-16 15:23:01.282766+00
248,106,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_106_248_1775487141064_lnusrurm3.jpg,true,0,2026-02-16 15:26:09.625873+00
249,107,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_107_249_1775487142348_q5pqbtpmg.jpg,true,0,2026-02-16 15:33:25.770101+00
250,108,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_108_250_1775487143900_icc80wc86.jpg,true,0,2026-02-16 15:36:13.750856+00
251,109,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_109_251_1775487097461_zqi022by6.jpg,true,0,2026-02-16 15:37:44.691804+00
252,110,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_110_252_1775487145251_9i81egbno.jpg,true,0,2026-02-16 15:39:03.975519+00
253,111,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_111_253_1775487146848_y656afycs.jpg,true,0,2026-02-16 15:40:06.993514+00
254,112,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_112_254_1775487148465_h2rmaei20.jpg,true,0,2026-02-16 15:41:18.608983+00
255,113,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_113_255_1775487150005_jtruf357g.jpg,true,0,2026-02-16 15:42:51.208376+00
256,114,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_114_256_1775487152543_7ogd5uf7t.jpg,true,0,2026-02-16 15:44:44.803245+00
257,115,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_115_257_1775487153835_0x9bxedmn.jpg,true,0,2026-02-16 15:47:11.598923+00
258,116,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_116_258_1775487155312_hslx6kca1.jpg,true,0,2026-02-16 15:48:50.168356+00
259,117,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_117_259_1775487156555_2ziz5d761.jpg,true,0,2026-02-16 15:50:50.723411+00
260,118,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_118_260_1775487157952_2iavg40bk.jpg,true,0,2026-02-16 15:51:50.235729+00
261,119,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_119_261_1775487159336_0g8jvfjau.jpg,true,0,2026-02-16 15:53:02.686478+00
262,120,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_120_262_1775487160726_vmjeqayru.jpg,true,0,2026-02-16 15:58:02.768964+00
263,121,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_121_263_1775487162661_s73rjaxks.jpg,true,0,2026-02-16 15:59:31.18073+00
264,122,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_122_264_1775487164073_elrik1o2s.jpg,true,0,2026-02-16 16:00:44.471969+00
265,123,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_123_265_1775487165708_6zm4vsmgj.jpg,true,0,2026-02-16 16:01:37.099752+00
266,124,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_124_266_1775487168363_269vluemj.jpg,true,0,2026-02-16 16:02:51.903081+00
267,124,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_124_267_1775487169886_s35ajiagq.jpg,false,1,2026-02-16 16:02:51.903081+00
268,125,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_125_268_1775487171147_0sopmbkq9.jpg,true,0,2026-02-16 16:04:04.54112+00
269,126,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_126_269_1775487172709_f9k1krihz.jpg,true,0,2026-02-16 16:08:38.044386+00
270,126,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_126_270_1775487174425_vh6wjxsrj.jpg,false,1,2026-02-16 16:08:38.044386+00
271,126,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_126_271_1775487176212_jf7yuskgv.jpg,false,2,2026-02-16 16:08:38.044386+00
272,126,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_126_272_1775487177592_qdbo5gfsa.jpg,false,3,2026-02-16 16:08:38.044386+00
273,126,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_126_273_1775487179584_j5kmtyyiw.jpg,false,4,2026-02-16 16:08:38.044386+00
274,127,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_127_274_1775487181379_fbjgg7ql9.jpg,true,0,2026-02-16 16:12:18.890985+00
275,128,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_128_275_1775487182816_uwwhbd3qr.jpg,true,0,2026-02-16 16:13:51.144516+00
276,128,https://jxkj6fescurdg6ul.public.blob.vercel-storage.com/products/product_128_276_1775487185349_6vyp6d5il.jpg,false,1,2026-02-16 16:13:51.144516+00
